Clothing ID,Age,Recommended IND,Positive Feedback Count,Division Name,Department Name,Class Name,text
4,49,0,1,General,Dresses,Dresses,"title: Very cute, but... [SEP] review: This is a very cute and warm dress. it is flattering, yet appropriate for work. but i had to send it back for two reasons. the zipper didn't work well. it just wouldn't zip without someone helping me and even then it was very difficult to zip. perhaps it was just the zipper on my dress?

the neck felt like it was strangling me was the other reason i sent it back. if i am not comfortable i will not end up wearing it, so even though i loved the style of it the pragmatics were lacking."
4,50,1,0,General,Dresses,Dresses,"title: Great color, runs big [SEP] review: I agree with some of the other reviewers; this dress runs very large. when i tried on the xs in my local store, i loved the color and thought i could work with it with the right bra or camisole, but it was just cut far too low in the front and when i tried it on at home, it was just too roomy and not fitted enough. i ordered both an xsp and an xxs today so we will see if they fit better. it is an adoreable design, cut and color. it just runs way big so size down if you decide to get it."
4,50,1,0,General,Dresses,Dresses,"title: Love! [SEP] review: Dress is comfortable, feels great and the fit exceeds flattery. the length hits just above my knees and the small side triangle cutouts add a unique cute, fun but still classic detail that i didn't notice in the picture online. i love this dress and get so many compliments."
4,55,1,9,General,Dresses,Dresses,"title: Beautiful, romantic dress [SEP] review: Don't wait. get this dress now before it disappears. it is gorgeous, it is well made. it is like butter. the fit is perfect and the workmanship is stunning. everything about this screams, ""lets go party!."" oh yeah... and the skirt part kind of swishes around as you dance. you cannot get more charming than this."
4,55,1,19,General,Dresses,Dresses,"title: Perfect spring goddess dress [SEP] review: I just received this dress and i feel like a goddess in it! it is perfect for graduations, weddings, romantic dinners, tropical va cations....heck, i'll wear it to the grocery store! i love it that much!

i am 5'7"" with a 34c bust.....i have this dress in a size 4 and it fits very well. this dress is slim cut from the shoulder down to the waist. the dress length hits me at the lower calf, just like the model online. i think the armholes are cut a little high...this being said; this dress would"
4,56,1,7,General,Dresses,Dresses,"title: Gorgeous! [SEP] review: It's stunning in person. delicate beading detail on bodice isn't visible in the photo but really dresses it up. fits lovely but runs small. i am usually a 6 or 8, ordered the 8 and it just fits. fully lined. bought it to attend a wedding and i'm very pleased with it."
4,58,1,0,General,Dresses,Dresses,title: Stunning one of a kind [SEP] review: Gorgeous dress worth every penny--one of a kind twist on a kimono!
4,62,1,0,General,Dresses,Dresses,"title: Great for athletic bodies [SEP] review: I have an athletic body 5'6"". i have no curves and this dress made me look so feminine and long and lean. on top of it being beautiful , the dress has a very comfortable ""jersey knit type"" lining. so easy to wear and incredibly comfortable sitting and /or dancing."
4,64,1,11,General,Dresses,Dresses,title: Just gorgeous [SEP] review: none
4,72,1,3,General,Dresses,Dresses,"title: The very good and the very bad [SEP] review: First of all, the fabric's summery pattern of blossoms, honeybees and butterflies is beautiful and absolutely unique. i love it so much i wish i could afford to keep the dress as an art object. also, with one important exception, the dress is well made. the underslip is the right length and opacity. the dress is not transparent,
which is a big plus. there is a slight greenish cast to the background instead of the pure ivory shown
in the pictures. this makes the color a bit harder to wear. and"
4,74,1,1,General,Dresses,Dresses,"title: Comfortable and versatile [SEP] review: I purchased this in grey and wine and both are wonderful. the boiled wool is light but warm and not itchy. fits nicely through the bodice and flares out to create a nice shape. the pockets are terrific and lay nice and flat. i'm short but the petite was well above my knee. i could have worn petite small just fine. it fit nicely in the bodice - the smaller size brought the seaming up a bit higher to form a more empire waist, but i chose the petite medium because i wanted it loose through the wais"
5,30,1,10,General,Tops,Sweaters,"title: none [SEP] review: I just received this sweater in the mail and when i first opened the packaging i questioned as to whether or not they sent to correct color. be aware that this ""brown"" is actually gray. i checked the site to see if it was even offered in gray, which it is not. additionally, the sweater is quite a bit shorter than the picture on the model implies. i still love it, the comfy coziness of it will be great for fall in new england. looking forward to wearing it."
5,31,0,1,General,Tops,Sweaters,"title: Beautiful but fit awkwardly [SEP] review: Beautiful detail and soft sweater. i ordered a medium and the toro so fit well but was short. arms were long and baggy in comparison. given the fit, i didn't think the small would work. really wanted this to work but unfortunately it is going back."
5,36,1,1,General,Tops,Sweaters,"title: Swoon-worthy! [SEP] review: Once this caught my eye, i couldn't let it go. i kept revisiting it...thinking it was too expensive, probably itchy,
too bulky, a problem if you wanted to eat something.
but the color looked yummy so i finally ordered it....
and i'm so pleased i did! 
the shape is actually easy to wear - it's not chopped. it drapes nicely over my hips and it isn't itchy.
i would not wash the dishes with this sweater on...but you could dress it up with velvet pants for a party or 
more casually with jeans."
5,38,0,1,General,Tops,Sweaters,"title: Heavy and boxy [SEP] review: I love this sweater's rich color and good quality, but the fabric is very thick and heavy, the neck opening is too wide, and the length is too short to be flattering not on my tall (not model skinny) frame."
5,38,1,0,General,Tops,Sweaters,title: none [SEP] review: none
5,41,1,3,General,Tops,Sweaters,"title: Beautiful! [SEP] review: Despite being batwing and sort of poncho-like, this sweater is quite flattering on. hangs just right. unique cut and soft fabric."
6,23,1,0,General,Bottoms,Skirts,"title: So classy! [SEP] review: I really love this skirt. when i first tried it on, i felt as if it was too thick and bulky for my frame (i'm very slim), but my mom convinced me to get it. well, mother knows best! i wore it to church with boots and a blouse, and it looked great. i received endless compliments! it's also a modest, yet fashionable length."
